Location,Fuel Type,bt,km,Transmission,ownerNo,oem,model,modelYear,Displacement,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Location_encode,Fuel Type_encode,bt_encode,Transmission_encode,oem_encode,model_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Kolkata,Diesel,Hatchback,50000,Manual,4,Hyundai,Hyundai Grand i10,2016,1120,Third Party insurance,3.0,Others,4.0,U2 CRDi  Diesel Engine,5,24.0,160.0,1.1939224684724346,70.0,5,1,2,1,8,70,5,83,384
Kolkata,Petrol,Sedan,70179,Manual,1,Tata,Tata Tigor,2021,1199,Third Party,3.0,White,4.0,1.2L Revotron Engine,5,19.28,113.0,1.6448050562713916,84.82,5,4,8,1,27,240,4,129,52
Kolkata,Petrol,Hatchback,54501,Manual,1,Maruti,Maruti A-Star,2010,998,Comprehensive,3.0,Green,4.0,K Series Petrol Engine,5,19.0,90.0,0.34358970439007686,66.1,5,4,2,1,19,133,2,54,260
Kolkata,Diesel,SUV,20000,Manual,1,Renault,Renault Captur,2018,1461,Third Party insurance,4.0,Others,4.0,K9K dCi Diesel Engine,5,20.37,240.0,2.0794415416798357,108.45,5,1,7,1,25,203,5,83,284
Kolkata,Petrol,Hatchback,28651,Manual,1,Maruti,Maruti Alto 800,2016,796,Third Party,3.0,Others,4.0,F8D Petrol Engine,5,22.05,69.0,0.8197798314933114,47.33,5,4,2,1,19,135,4,83,222
Kolkata,Petrol,Sedan,64787,Manual,2,Honda,Honda City,2014,1497,Third Party,4.0,White,4.0,i VTEC Engine,5,17.4,145.0,1.3137236682850553,117.3,5,4,8,1,7,56,4,129,429
Kolkata,Diesel,SUV,138726,Manual,1,Toyota,Toyota Fortuner,2014,2982,Comprehensive,4.0,Grey,4.0,D-4D Diesel Engine,7,13.0,343.0,2.5649493574615367,168.5,5,1,7,1,28,248,2,55,178
Kolkata,Petrol,Hatchback,24147,Manual,1,Maruti,Maruti Wagon R,2019,998,Comprehensive,3.0,Silver,4.0,K10B Petrol Engine,5,21.79,90.0,1.4747630091074988,67.05,5,4,2,1,19,161,2,108,266
Kolkata,Petrol,Sedan,65000,Automatic,1,Toyota,Toyota Corolla Altis,2017,1798,Third Party,4.0,White,4.0,2ZR-FE Petrol Engine,5,14.28,173.0,2.2512917986064953,138.03,5,4,8,0,28,244,4,129,145
Kolkata,Petrol,Sedan,79513,Manual,1,Honda,Honda City,2015,1497,Comprehensive,4.0,Silver,4.0,i VTEC Engine,5,17.4,145.0,1.43746264769429,117.3,5,4,8,1,7,56,2,108,429
Kolkata,Petrol,Hatchback,87845,Manual,1,Hyundai,Hyundai i20,2010,1197,Third Party insurance,4.0,Black,4.0,In-Line Engine,5,18.5,11.4,0.6575200029167941,80.0,5,4,2,1,8,81,5,8,249
Kolkata,Petrol,MUV,20000,Manual,1,Maruti,Maruti Ertiga,2015,1373,Third Party insurance,4.0,Others,4.0,K Series Petrol Engine,7,16.02,130.0,2.0149030205422647,93.7,5,4,4,1,19,144,5,83,260
Kolkata,Petrol,Sedan,55000,Manual,1,Volkswagen,Volkswagen Jetta,2015,1390,Third Party insurance,4.0,Silver,4.0,Turbocharged Intercooled ,5,14.69,200.0,1.7900914121273581,120.33,5,4,8,1,29,258,5,108,365
Kolkata,Petrol,Hatchback,60000,Manual,2,Mahindra,Mahindra KUV 100 NXT,2020,1198,Third Party insurance,3.0,White,4.0,mFALCON G80,6,18.15,115.0,1.547562508716013,82.0,5,4,2,1,16,118,5,129,444
Kolkata,Petrol,Hatchback,47183,Manual,1,Honda,Honda Brio,2014,1198,Third Party insurance,4.0,Silver,4.0,i-VTEC Engine,5,19.4,109.0,1.208960345836975,86.8,5,4,2,1,7,54,5,108,435
Kolkata,Diesel,MUV,150000,Manual,1,Toyota,Toyota Innova,2015,2494,Third Party insurance,4.0,Others,4.0,2KD-FTV Diesel Engine,7,12.99,200.0,2.3513752571634776,100.6,5,1,4,1,28,251,5,83,141
Kolkata,Diesel,Sedan,41510,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2015,2143,Comprehensive,4.0,Silver,4.0,4-in-line,5,14.21,500.0,3.09058780456667,203.0,5,1,8,0,20,172,2,108,156
Kolkata,Diesel,Sedan,54600,Manual,1,Hyundai,Hyundai Elantra,2017,1582,Comprehensive,4.0,Black,4.0,U2 VGT CRDi Diesel Engine,5,22.54,259.88,2.131796772013764,126.2,5,1,8,1,8,68,2,8,387
Kolkata,Petrol,Sedan,70000,Manual,1,Chevrolet,Chevrolet Sail,2015,1199,Third Party insurance,4.0,White,4.0,SMARTECH Petrol Engine,5,18.2,108.5,0.5877866649021191,82.4,5,4,8,1,2,27,5,129,327
Kolkata,Petrol,SUV,29882,Manual,1,Maruti,Maruti Vitara Brezza,2021,1462,Zero Dep,4.0,Silver,4.0,K15B Petrol Engine,5,17.03,138.0,1.9065751436566365,103.26,5,4,7,1,19,160,6,108,275
Kolkata,Diesel,Sedan,69000,Manual,1,Hyundai,Hyundai Verna,2013,1582,Third Party insurance,4.0,Black,4.0,VGT CRDi Diesel Engine ,5,22.32,259.9,0.9162907318741551,126.3,5,1,8,1,8,78,5,8,405
Kolkata,Petrol,Hatchback,46624,Manual,2,Hyundai,Hyundai i20,2011,1197,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,18.5,113.7,0.6830968447064438,82.85,5,4,2,1,8,81,2,108,291
Kolkata,Diesel,SUV,56312,Automatic,1,Kia,Kia Seltos,2021,1493,Comprehensive,4.0,Black,4.0,1.5 L CRDi VGT,5,18.0,250.0,2.6390573296152584,113.43,5,1,7,0,12,97,2,8,68
Kolkata,Petrol,Hatchback,22950,Manual,1,Maruti,Maruti Alto 800,2019,796,Third Party,3.0,Red,4.0,F8D Petrol Engine,5,22.05,69.0,1.0402767116551463,47.33,5,4,2,1,19,135,4,105,222
Kolkata,Petrol,Hatchback,42000,Manual,2,Hyundai,Hyundai i10,2014,1086,Comprehensive,4.0,Red,3.0,IRDE2 Engine,5,19.81,99.04,0.7608058290337602,68.05,5,4,2,1,8,80,2,105,236
Kolkata,Petrol,Hatchback,26135,Manual,1,Hyundai,Hyundai EON,2014,814,Third Party,3.0,Blue,3.0,Petrol Engine,5,21.1,74.5,0.7654678421395714,55.2,5,4,2,1,8,67,4,9,311
Kolkata,Petrol,Hatchback,20913,Manual,1,Volkswagen,Volkswagen Polo,2020,999,Comprehensive,3.0,Red,4.0,MPI Petrol Engine,5,18.78,95.0,2.0135687975291283,75.0,5,4,2,1,29,260,2,105,300
Kolkata,Petrol,Hatchback,14000,Manual,2,Hyundai,Hyundai EON,2013,814,Comprehensive,3.0,Blue,3.0,Petrol Engine,5,21.1,74.5,0.6151856390902335,55.2,5,4,2,1,8,67,2,9,311
Kolkata,Petrol,Hatchback,3000,Manual,1,Maruti,Maruti S-Presso,2020,998,Comprehensive,3.0,Grey,4.0,K10C,5,24.76,89.0,1.43746264769429,65.71,5,4,2,1,19,153,2,55,267
Kolkata,Diesel,Hatchback,52002,Manual,1,Maruti,Maruti Baleno,2018,1248,Comprehensive,4.0,Red,4.0,DDiS Diesel Engine,5,27.39,190.0,1.536867219599265,74.0,5,1,2,1,19,137,2,105,193
Kolkata,Petrol,Hatchback,60000,Manual,2,Hyundai,Hyundai i20,2010,1197,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,18.5,11.4,0.6931471805599453,80.0,5,4,2,1,8,81,5,83,249
Kolkata,Diesel,SUV,50000,Manual,1,Kia,Kia Seltos,2021,1493,Third Party insurance,4.0,Grey,4.0,1.5 L CRDi VGT,5,20.8,250.0,2.580974118534234,113.43,5,1,7,1,12,97,5,55,68
Kolkata,Petrol,Sedan,59000,Manual,1,Toyota,Toyota Corolla Altis,2014,1798,Third Party insurance,4.0,White,4.0,2ZR-FE Petrol Engine,5,14.28,173.0,1.5040773967762742,138.03,5,4,8,1,28,244,5,129,145
Kolkata,Petrol,Hatchback,22393,Manual,2,Hyundai,Hyundai EON,2014,814,Comprehensive,3.0,White,3.0,Petrol Engine,5,21.1,74.5,0.7419373447293773,55.2,5,4,2,1,8,67,2,129,311
Kolkata,Diesel,Sedan,53483,Manual,1,Honda,Honda Amaze,2016,1498,Comprehensive,4.0,G Brown,4.0,i-DTEC Diesel Engine,5,25.8,200.0,1.2383742310432684,98.6,5,1,8,1,7,52,2,43,431
Kolkata,Petrol,Sedan,49000,Automatic,1,Honda,Honda New Accord,2011,2354,Third Party insurance,4.0,Grey,4.0,DOHC i-VTEC,5,11.7,222.0,1.43746264769429,177.6,5,4,8,0,7,61,5,55,204
Kolkata,Petrol,Hatchback,38420,Manual,1,Maruti,Maruti Alto K10,2011,998,Comprehensive,3.0,Others,4.0,K10C,5,24.39,89.0,0.5364933705145685,65.71,5,4,2,1,19,136,2,83,267
Kolkata,Petrol,Hatchback,60585,Manual,1,Hyundai,Hyundai i10,2010,1197,Comprehensive,4.0,Red,4.0,DOHC Engine,5,20.36,111.8,0.5423242908253617,78.9,5,4,2,1,8,80,2,105,201
Kolkata,Petrol,Sedan,12809,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2021,1991,Comprehensive,4.0,White,4.0,In-Line 4 Cylinder Petrol Engine,5,15.0,320.0,4.189654742026425,194.44,5,4,8,0,20,172,2,129,245
Kolkata,Diesel,Sedan,37243,Automatic,1,Skoda,Skoda Rapid,2019,1498,Zero Dep,4.0,White,4.0,Diesel Engine,5,21.72,250.0,2.0719132752590443,108.6,5,1,8,0,26,217,6,129,209
Kolkata,Petrol,SUV,25796,Manual,1,Toyota,Toyota Urban cruiser,2022,1462,Comprehensive,4.0,Silver,4.0,k-series1.5l,5,17.03,138.0,2.175887439948088,103.26,5,4,7,1,28,254,2,108,437
Kolkata,Diesel,MUV,34000,Manual,1,Toyota,Toyota Innova Crysta,2018,2393,Comprehensive,7.0,Purple,4.0,2-GD FTV Engine,8,13.68,343.0,2.8535925063928684,147.51,5,1,4,1,28,252,2,102,102
Kolkata,Petrol,Hatchback,42000,Manual,1,Nissan,Nissan Micra Active,2018,1198,Comprehensive,3.0,Silver,4.0,In Line Petrol Engine,5,19.49,104.0,1.1786549963416462,67.04,5,4,2,1,23,197,2,108,240
Kolkata,Petrol,Hatchback,24425,Manual,1,Maruti,Maruti Wagon R Stingray,2014,998,Comprehensive,3.0,Red,4.0,K 10B Petrol Engine,5,20.51,90.0,1.0438040521731147,67.04,5,4,2,1,19,162,2,105,257
Kolkata,Petrol,Sedan,14323,Automatic,1,Skoda,Skoda Rapid,2020,999,Comprehensive,3.0,Blue,4.0,1.0L TSI Petrol,5,16.24,175.0,2.2364452904895007,108.62,5,4,8,0,26,217,2,9,23
Kolkata,Diesel,SUV,9700,Manual,1,Mahindra,Mahindra TUV 300,2019,1493,Comprehensive,3.0,Silver,2.0,mHawk 100 Diesel Engine,7,18.49,240.0,2.0794415416798357,100.0,5,1,7,1,16,124,2,108,449
Kolkata,Petrol,Sedan,50000,Manual,2,Hyundai,Hyundai Verna,2011,1591,Third Party insurance,4.0,Red,4.0,VTVT Petrol Engine ,5,17.01,154.9,0.9162907318741551,121.3,5,4,8,1,8,78,5,105,411
Kolkata,Petrol,Sedan,51097,Automatic,1,Honda,Honda City,2017,1497,Third Party insurance,4.0,Brown,4.0,i VTEC Engine,5,18.0,145.0,1.8718021769015913,117.6,5,4,8,0,7,56,5,14,429
Kolkata,Petrol,Hatchback,60000,Manual,2,Hyundai,Hyundai i10,2010,1086,Third Party insurance,4.0,Others,3.0,IRDE2 Engine,5,19.81,99.04,0.5007752879124892,68.05,5,4,2,1,8,80,5,83,236
Kolkata,Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai i10,2009,1086,Third Party insurance,4.0,Others,3.0,IRDE2 Engine,5,19.81,99.04,0.4762341789963717,68.05,5,4,2,1,8,80,5,83,236
Kolkata,Diesel,SUV,60002,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2017,2143,Comprehensive,4.0,Brown,4.0,Diesel Engine,5,17.9,400.0,3.3141860046725258,170.0,5,1,7,0,20,177,2,14,209
Kolkata,Petrol,SUV,39000,Manual,1,Honda,Honda BR-V,2018,1497,Third Party,4.0,Green,4.0,i-VTEC Petrol Engine,7,15.4,145.0,2.0731719286662407,117.3,5,4,7,1,7,53,4,54,436
Kolkata,Petrol,MUV,40000,Manual,1,Maruti,Maruti Ertiga,2020,1462,Third Party insurance,4.0,Others,4.0,K15 Smart Hybrid,7,19.01,138.0,2.1972245773362196,103.26,5,4,4,1,19,144,5,83,271
Kolkata,Diesel,Hatchback,16001,Automatic,1,Volvo,Volvo V40,2017,1969,Comprehensive,5.0,Blue,4.0,Turbo Diesel Engine,5,16.8,320.0,2.8903717578961645,150.0,5,1,2,0,30,271,2,9,362
Kolkata,Petrol,Sedan,51000,Manual,2,Hyundai,Hyundai Verna,2014,1591,Comprehensive,4.0,White,4.0,VTVT Petrol Engine,5,17.01,154.9,1.2837077723447896,121.3,5,4,8,1,8,78,2,129,410
Kolkata,Petrol,Hatchback,10143,Manual,1,Maruti,Maruti Wagon R,2021,998,Comprehensive,3.0,Orange,4.0,K10B Petrol Engine,5,21.79,90.0,1.62924053973028,67.05,5,4,2,1,19,161,2,80,266
Kolkata,Petrol,Hatchback,53657,Manual,2,Maruti,Maruti S-Presso,2019,998,Third Party insurance,3.0,Orange,4.0,K10C,5,21.7,89.0,1.423108334242607,65.71,5,4,2,1,19,153,5,80,267
Kolkata,Petrol,Hatchback,88532,Manual,1,Maruti,Maruti Celerio,2014,998,Comprehensive,3.0,Blue,4.0,K10C,5,25.24,89.0,0.9783261227936078,65.71,5,4,2,1,19,140,2,9,267
Kolkata,Petrol,Hatchback,60000,Manual,1,Maruti,Maruti Wagon R,2013,998,Third Party insurance,3.0,Gray,4.0,K10B Petrol Engine,5,20.51,90.0,0.4054651081081644,67.04,5,4,2,1,19,161,5,53,266
Kolkata,Petrol,SUV,12059,Manual,1,Skoda,Skoda Kushaq,2021,999,Comprehensive,3.0,White,4.0,1.0 TSI Petrol Engine,5,19.2,178.0,2.6210388241125804,113.98,5,4,7,1,26,214,2,129,15
Kolkata,Petrol,Hatchback,10000,Manual,1,Tata,Tata Tiago,2021,1199,Third Party insurance,3.0,Others,4.0,1.2 L Revotron,5,19.01,113.0,1.6486586255873816,84.82,5,4,2,1,27,238,5,83,34
Kolkata,Diesel,SUV,47000,Manual,1,Mahindra,Mahindra Scorpio,2018,2523,Third Party insurance,4.0,White,4.0,m2DiCR Diesel Engine,9,15.4,200.0,2.224623551524334,75.0,5,1,7,1,16,122,5,129,440
Kolkata,Diesel,SUV,20000,Manual,1,Renault,Renault Duster,2018,1461,Comprehensive,4.0,Red,4.0,dCi THP Diesel Engine,5,19.6,245.0,1.8718021769015913,108.45,5,1,7,1,25,204,2,105,425
Kolkata,Petrol,Sedan,37000,Manual,1,Maruti,Maruti Swift Dzire,2013,1197,Comprehensive,4.0,Golden,4.0,K Series VVT Engine,5,19.1,114.0,1.0473189942805592,85.8,5,4,8,1,19,157,2,49,262
Kolkata,Petrol,Hatchback,9520,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,1197,Comprehensive,4.0,Red,4.0,1.2 Kappa petrol,5,20.7,113.8,1.9851308622085946,81.86,5,4,2,1,8,71,2,105,31
Kolkata,Petrol,Sedan,100000,Manual,1,Chevrolet,Chevrolet Sail,2016,1199,Third Party insurance,4.0,Silver,4.0,SMARTECH Petrol Engine,5,18.2,108.5,0.7419373447293773,82.4,5,4,8,1,2,27,5,108,327
Kolkata,CNG,Hatchback,22577,Manual,1,Hyundai,Hyundai Santro,2022,1086,Comprehensive,4.0,Grey,3.0,1.1 L Bi-Fuel,5,30.48,85.32,1.6770965609079151,59.18,5,0,2,1,8,73,2,55,27
Kolkata,Petrol,Hatchback,9902,Manual,1,Hyundai,Hyundai i20,2021,998,Comprehensive,3.0,Blue,4.0,1.0 l Turbo GDi petrol,5,20.0,171.62,2.1090003439213802,118.36,5,4,2,1,8,81,2,9,19
Kolkata,Petrol,SUV,70000,Manual,1,Ford,Ford Ecosport,2016,1497,Third Party insurance,3.0,Others,4.0,Ti-VCT Petrol Engine,5,17.0,150.0,1.6094379124341003,121.36,5,4,7,1,6,45,5,83,360
Kolkata,Petrol,Hatchback,20101,Manual,1,Hyundai,Hyundai Grand i10,2020,1197,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,18.9,113.75,1.6601310267496185,81.86,5,4,2,1,8,70,2,108,291
Kolkata,Petrol,Hatchback,120000,Manual,1,Skoda,Skoda Fabia,2011,1198,Third Party insurance,3.0,Others,4.0,In-Line Petrol Engine,5,16.25,110.0,0.5877866649021191,75.0,5,4,2,1,26,212,5,83,251
Kolkata,Petrol,SUV,15258,Manual,1,Tata,Tata Nexon,2021,1199,Comprehensive,3.0,Orange,4.0,1.2l Turbocharged Revotron Engine,5,17.33,170.0,2.272125885509337,118.35,5,4,7,1,27,233,2,80,56
Kolkata,Diesel,Sedan,52000,Automatic,1,BMW,BMW 3 Series,2012,1995,Comprehensive,4.0,Blue,4.0,In-Line Engine,5,16.07,380.0,2.277267285009756,181.0,5,1,8,0,1,9,2,9,249
Kolkata,Diesel,SUV,51900,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,2143,Third Party insurance,4.0,White,4.0,2.2-litre Diesel Engine,5,17.9,300.0,3.1135153092103742,136.0,5,1,7,0,20,176,5,129,128
Kolkata,Petrol,Sedan,70000,Automatic,1,Honda,Honda City,2017,1497,Third Party insurance,4.0,Black,4.0,i VTEC Engine,5,18.0,145.0,2.0149030205422647,117.6,5,4,8,0,7,56,5,8,429
Kolkata,Petrol,SUV,10000,Automatic,1,Jeep,Jeep Compass,2022,1368,Third Party insurance,4.0,Gray,4.0,1.4L MultiAir Petrol,5,14.1,250.0,3.2771447329921766,160.77,5,4,7,0,11,92,5,53,63
Kolkata,Diesel,SUV,30000,Automatic,1,BMW,BMW X1,2016,1995,Third Party insurance,4.0,Others,4.0,sDrive20d Diesel Engine,5,17.05,380.0,2.970414465569701,184.0,5,1,7,0,1,15,5,83,458
Kolkata,Petrol,SUV,23303,Manual,2,Hyundai,Hyundai Creta,2019,1591,Comprehensive,4.0,Red,4.0,VTVT Petrol Engine,5,13.0,151.0,2.2300144001592104,121.3,5,4,7,1,8,66,2,105,410
Kolkata,Diesel,SUV,70000,Manual,2,Mahindra,Mahindra XUV500,2017,2179,Third Party insurance,4.0,White,4.0,mHawk Diesel Engine,7,16.0,330.0,2.1400661634962708,140.0,5,1,7,1,16,129,5,129,455
Kolkata,Petrol,SUV,50000,Manual,2,Hyundai,Hyundai Creta,2019,1591,Third Party insurance,4.0,Others,4.0,VTVT Petrol Engine,5,13.0,151.0,2.322387720290225,121.3,5,4,7,1,8,66,5,83,410
Kolkata,Petrol,Hatchback,11326,Manual,1,Maruti,Maruti Swift,2019,1197,Comprehensive,4.0,Grey,4.0,VTVT Engine,5,21.21,113.0,1.814824742159051,81.8,5,4,2,1,19,156,2,55,409
Kolkata,Petrol,Hatchback,23609,Manual,1,Maruti,Maruti Swift,2020,1197,Comprehensive,4.0,Silver,4.0,VTVT Engine,5,21.21,113.0,1.840549633397487,81.8,5,4,2,1,19,156,2,108,409
Kolkata,Petrol,Hatchback,30000,Manual,2,Maruti,Maruti Celerio,2016,998,Third Party insurance,3.0,Others,4.0,K10B Engine,5,23.1,90.0,1.1631508098056809,67.04,5,4,2,1,19,140,5,83,264
Kolkata,Petrol,Hatchback,60533,Manual,1,Hyundai,Hyundai Santro Xing,2014,1086,Third Party insurance,3.0,Red,4.0,Petrol Engine ,5,17.92,96.1,0.8796267475025636,62.1,5,4,2,1,8,74,5,105,312
Kolkata,Petrol,Sedan,46328,Manual,1,Maruti,Maruti Ciaz,2016,1373,Third Party,4.0,Silver,4.0,k14B VVT Engine,5,20.73,130.0,1.6351056591826783,91.1,5,4,8,1,19,142,4,108,438
Kolkata,Petrol,SUV,60000,Automatic,1,MG,MG Hector Plus,2020,1451,Third Party insurance,4.0,Others,4.0,1.5L Turbocharged Intercooled,6,11.67,250.0,2.740840023925201,141.0,5,4,7,0,15,112,5,83,92
Kolkata,Diesel,SUV,78668,Automatic,3,Toyota,Toyota Fortuner,2012,2982,Comprehensive,4.0,Golden,4.0,D-4D Diesel Engine,7,12.55,360.0,2.3749057545736716,168.5,5,1,7,0,28,248,2,49,178
Kolkata,Petrol,SUV,3115,Manual,1,Renault,Renault Kiger,2021,999,Comprehensive,3.0,Blue,4.0,1.0L energy,5,19.17,96.0,1.9712993830601329,71.01,5,4,7,1,25,207,2,9,26
Kolkata,Petrol,Hatchback,8940,Automatic,1,Maruti,Maruti Celerio,2022,998,Comprehensive,3.0,Silver,4.0,K10C,5,26.0,89.0,1.8484548129046001,65.71,5,4,2,0,19,140,2,108,267
Kolkata,Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai Grand i10,2015,1197,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,18.9,114.0,1.55814461804655,82.0,5,4,2,1,8,70,5,83,291
Kolkata,Petrol,Sedan,40000,Manual,3,Hyundai,Hyundai Xcent,2014,1197,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,19.1,114.0,1.1151415906193203,82.0,5,4,8,1,8,79,5,83,291
Kolkata,Petrol,Sedan,45652,Manual,1,Honda,Honda City,2018,1497,Comprehensive,4.0,Golden Brown,4.0,i VTEC Engine,5,17.8,145.0,2.0215475632609334,117.3,5,4,8,1,7,56,2,50,429
Kolkata,Petrol,Sedan,30000,Manual,1,Maruti,Maruti Ciaz,2019,1462,Third Party insurance,4.0,Others,4.0,k15B VVT Engine,5,21.56,138.0,2.0794415416798357,103.25,5,4,8,1,19,142,5,83,439
Kolkata,Petrol,Sedan,85033,Automatic,4,Jaguar,Jaguar XJ,2015,1999,Comprehensive,4.0,White,4.0,Petrol Engine,5,9.4,340.0,2.8903717578961645,237.36,5,4,8,0,10,91,2,129,311
Kolkata,Petrol,Hatchback,30000,Manual,1,Hyundai,Hyundai Grand i10,2017,1197,Third Party insurance,4.0,Others,4.0, Kappa VTVT Petrol Engine,5,18.9,114.0,1.5040773967762742,82.0,5,4,2,1,8,70,5,83,2
Kolkata,Petrol,Hatchback,70000,Manual,1,Hyundai,Hyundai i20,2011,1197,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,18.5,11.4,1.0647107369924282,80.0,5,4,2,1,8,81,5,83,249
Kolkata,Petrol,Hatchback,17200,Manual,1,Maruti,Maruti Swift,2019,1197,Comprehensive,4.0,Red,4.0,VTVT Engine,5,22.0,113.0,1.7578579175523736,81.8,5,4,2,1,19,156,2,105,409
Kolkata,Petrol,Sedan,18255,Manual,1,Honda,Honda City,2015,1497,Third Party insurance,4.0,Golden Brown,4.0,i VTEC Engine,5,17.4,145.0,1.791759469228055,117.6,5,4,8,1,7,56,5,50,429
Kolkata,Petrol,Sedan,80000,Manual,2,Toyota,Toyota Corolla Altis,2015,1798,Third Party insurance,4.0,Others,4.0,2ZR-FE Petrol Engine,5,14.28,173.0,1.7833912195575383,138.03,5,4,8,1,28,244,5,83,145
Kolkata,Petrol,Hatchback,6398,Manual,1,Maruti,Maruti Celerio,2022,998,Comprehensive,3.0,Red,4.0,K10C,5,25.24,89.0,1.6974487897568136,65.71,5,4,2,1,19,140,2,105,267
Kolkata,Petrol,Hatchback,45739,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2020,1197,Comprehensive,4.0,Silver,4.0,1.2 Kappa petrol,5,20.7,113.8,1.7715567619105355,81.86,5,4,2,0,8,71,2,108,31
Kolkata,Diesel,SUV,46000,Manual,1,Toyota,Toyota Fortuner,2016,2982,Third Party insurance,4.0,White,4.0,D-4D Diesel Engine,7,12.55,343.0,3.1354942159291497,168.5,5,1,7,1,28,248,5,129,178
Kolkata,Petrol,SUV,35254,Manual,1,Honda,Honda BR-V,2016,1497,Comprehensive,4.0,Silver,4.0,i-VTEC Petrol Engine,7,15.4,145.0,1.6074359097634274,117.3,5,4,7,1,7,53,2,108,436
Kolkata,Petrol,Sedan,41334,Manual,1,Toyota,Toyota Yaris,2018,1496,Comprehensive,4.0,Red,4.0,1.5 Dual VVT-i Engine,5,17.1,140.0,1.8293763327993617,105.5,5,4,8,1,28,255,2,105,66
Kolkata,Petrol,Hatchback,51463,Manual,1,Honda,Honda Brio,2014,1198,Third Party insurance,4.0,Black,4.0,i-VTEC Engine,5,19.4,109.0,1.0986122886681098,86.8,5,4,2,1,7,54,5,8,435
Kolkata,Petrol,Hatchback,29478,Manual,1,Maruti,Maruti Alto 800,2019,796,Comprehensive,3.0,Silver,4.0,F8D Petrol Engine,5,24.7,69.0,1.2178757094949273,47.3,5,4,2,1,19,135,2,108,222
Kolkata,Diesel,MUV,85101,Manual,1,Toyota,Toyota Innova Crysta,2019,2393,Comprehensive,4.0,Parpel,4.0,2-GD FTV Engine,7,13.68,343.0,2.8622008809294686,147.51,5,1,4,1,28,252,2,87,102
Kolkata,Petrol,Hatchback,6903,Manual,1,Maruti,Maruti S-Presso,2022,998,Comprehensive,3.0,Red,4.0,K10C,5,21.7,89.0,1.4883995840570443,65.71,5,4,2,1,19,153,2,105,267
Kolkata,Petrol,Hatchback,57602,Manual,2,Hyundai,Hyundai i10,2013,1197,Comprehensive,4.0,Red,4.0,DOHC Kappa2 Engine,5,20.36,111.8,0.7561219797213337,78.9,5,4,2,1,8,80,2,105,202
Kolkata,Diesel,Sedan,52047,Automatic,2,Porsche,Porsche Panamera,2013,4806,Third Party insurance,8.0,Orange,4.0,4.8-litre V8 Engine,4,7.5,500.0,3.449987545831587,394.3,5,1,8,0,24,202,5,80,158
Kolkata,Diesel,SUV,71742,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2017,2143,Comprehensive,4.0,Black,4.0,In Line Engine,5,17.9,500.0,3.6109179126442243,201.15,5,1,7,0,20,179,2,8,239
Kolkata,Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Alto 800,2015,796,Comprehensive,3.0,Maroon,4.0,F8D Petrol Engine,5,22.74,69.0,0.85015092936961,47.3,5,4,2,1,19,135,2,62,222
Kolkata,Petrol,Hatchback,50000,Manual,1,Hyundai,Hyundai i10,2009,1086,Third Party insurance,4.0,Others,3.0,IRDE2 Engine,5,19.81,99.04,0.3364722366212129,68.05,5,4,2,1,8,80,5,83,236
Kolkata,Petrol,Hatchback,18000,Automatic,1,Maruti,Maruti Baleno,2018,1197,Comprehensive,4.0,Red,4.0,VVT Petrol Engine,5,21.4,115.0,1.6752256529721035,83.1,5,4,2,0,19,137,2,105,415
Kolkata,Petrol,Hatchback,32000,Automatic,1,Maruti,Maruti Wagon R,2018,998,Comprehensive,3.0,Blue,4.0,K10B Petrol Engine,5,20.51,90.0,1.33500106673234,67.0,5,4,2,0,19,161,2,9,266
Kolkata,Diesel,SUV,42000,Manual,1,Ford,Ford Ecosport,2018,1498,Third Party insurance,4.0,White,4.0,TDCi Diesel Engine,5,23.0,205.0,1.7316555451583497,98.96,5,1,7,1,6,45,5,129,345
Kolkata,Petrol,Sedan,45000,Manual,1,Honda,Honda City,2014,1497,Comprehensive,4.0,White,4.0,i VTEC Engine,5,17.4,145.0,1.3376291891386096,117.3,5,4,8,1,7,56,2,129,429
Kolkata,Petrol,Sedan,29000,Automatic,1,Honda,Honda City,2018,1498,Third Party insurance,4.0,Brown,4.0,i-VTEC,5,18.4,145.0,2.0135687975291283,119.35,5,4,8,0,7,56,5,14,433
